response_id,survey_id,student_id,fecha,anio,mes,semana,dia_semana,hora,calidad_clase,comprension_tema,evaluacion_docente,comentario,sentimiento_label,sentimiento_score,emo_feliz,emo_neutral,emo_triste,emo_enojado,emo_sorprendido,emocion_predominante,calidad_normalizada,comprension_normalizada,docente_normalizado,datos_completos,outlier_flag
809,22,486,2024-11-13 13:00:00,2024,11,46,2,13,4,4,1,Muy difícil seguir el ritmo de la clase,negativo,0.178,0.21,0.139,0.245,0.326,0.079,enojado,0.75,0.75,0.0,True,False
810,8,40,2024-06-11 16:00:00,2024,6,24,1,16,3,3,4,"No se escuchaba bien, problemas técnicos",negativo,0.121,0.285,0.16,0.27,0.237,0.047,feliz,0.5,0.5,0.75,True,False
811,27,353,2024-05-14 12:00:00,2024,5,20,1,12,4,4,5,"Me quedó muy claro el tema, gracias",positivo,0.75,0.178,0.031,0.344,0.394,0.053,enojado,0.75,0.75,1.0,True,False
812,4,87,2024-05-25 16:00:00,2024,5,21,5,16,1,5,5,La clase fue muy dinámica e interesante,positivo,0.655,0.183,0.47,0.047,0.073,0.227,neutral,0.0,1.0,1.0,True,False
813,12,234,2024-04-25 17:00:00,2024,4,17,3,17,3,5,5,"Me quedó muy claro el tema, gracias",positivo,0.738,0.456,0.04,0.039,0.015,0.45,feliz,0.5,1.0,1.0,True,False
814,20,45,2024-04-24 07:00:00,2024,4,17,2,7,4,4,5,"Faltaron ejemplos prácticos, solo teoría",negativo,0.069,0.144,0.359,0.189,0.28,0.028,neutral,0.75,0.75,1.0,True,False
815,8,155,2024-12-20 18:00:00,2024,12,51,4,18,4,4,4,"Me quedó muy claro el tema, gracias",positivo,0.943,0.082,0.309,0.009,0.29,0.309,neutral,0.75,0.75,0.75,True,False
816,3,18,2024-04-22 12:00:00,2024,4,17,0,12,3,5,4,La clase fue muy dinámica e interesante,positivo,0.805,0.182,0.065,0.172,0.34,0.241,enojado,0.5,1.0,0.75,True,False
817,20,184,2024-10-19 13:00:00,2024,10,42,5,13,5,3,4,El docente explicó muy rápido,negativo,0.274,0.19,0.053,0.415,0.32,0.023,triste,1.0,0.5,0.75,True,False
818,9,458,2024-11-06 09:00:00,2024,11,45,2,9,3,3,5,"Me quedó muy claro el tema, gracias",positivo,0.944,0.247,0.057,0.109,0.277,0.311,sorprendido,0.5,0.5,1.0,True,False
819,3,298,2024-12-21 15:00:00,2024,12,51,5,15,3,4,3,"Aprendí mucho hoy, muy buena didáctica",positivo,0.805,0.273,0.108,0.072,0.215,0.332,sorprendido,0.5,0.75,0.5,True,False
820,18,56,2024-04-03 08:00:00,2024,4,14,2,8,3,5,4,Muy buena metodología del docente,positivo,0.7,0.136,0.525,0.153,0.118,0.068,neutral,0.5,1.0,0.75,True,False
821,10,328,2024-09-16 08:00:00,2024,9,38,0,8,3,5,5,Clase muy bien estructurada y organizada,positivo,0.816,0.221,0.162,0.216,0.181,0.22,feliz,0.5,1.0,1.0,True,False
822,29,212,2024-03-01 15:00:00,2024,3,9,4,15,3,5,3,Muy buena metodología del docente,positivo,0.737,0.151,0.116,0.371,0.192,0.17,triste,0.5,1.0,0.5,True,False
823,22,375,2024-09-26 16:00:00,2024,9,39,3,16,4,3,5,Clase muy bien estructurada y organizada,positivo,0.949,0.228,0.081,0.032,0.324,0.335,sorprendido,0.75,0.5,1.0,True,False
824,29,353,2024-07-03 11:00:00,2024,7,27,2,11,5,3,5,"Me quedó muy claro el tema, gracias",positivo,0.929,0.29,0.211,0.094,0.12,0.286,feliz,1.0,0.5,1.0,True,False
825,5,367,2024-10-22 15:00:00,2024,10,43,1,15,5,2,4,La clase fue muy dinámica e interesante,positivo,0.745,0.258,0.227,0.178,0.207,0.13,feliz,1.0,0.25,0.75,True,False
826,9,157,2024-06-10 08:00:00,2024,6,24,0,8,5,2,5,El tema es interesante pero la clase fue larga,neutral,0.513,0.185,0.26,0.152,0.109,0.293,sorprendido,1.0,0.25,1.0,True,False
827,15,454,2024-04-24 12:00:00,2024,4,17,2,12,3,5,2,"Excelente clase, muy clara la explicación",positivo,0.901,0.353,0.262,0.028,0.21,0.147,feliz,0.5,1.0,0.25,True,False
828,16,481,2024-09-14 11:00:00,2024,9,37,5,11,4,3,5,Clase muy bien estructurada y organizada,positivo,0.836,0.274,0.099,0.117,0.167,0.342,sorprendido,0.75,0.5,1.0,True,False
829,20,190,2024-12-26 15:00:00,2024,12,52,3,15,5,4,5,"Más o menos, algunos conceptos poco claros",neutral,0.399,0.172,0.267,0.278,0.221,0.062,triste,1.0,0.75,1.0,True,False
830,7,320,2024-04-11 09:00:00,2024,4,15,3,9,4,4,5,El tema es interesante pero la clase fue larga,neutral,0.487,0.439,0.127,0.175,0.246,0.012,feliz,0.75,0.75,1.0,True,False
831,4,184,2024-11-24 08:00:00,2024,11,47,6,8,5,5,5,"Excelente clase, muy clara la explicación",positivo,0.921,0.268,0.247,0.294,0.128,0.062,triste,1.0,1.0,1.0,True,False
832,15,120,2024-08-20 11:00:00,2024,8,34,1,11,1,5,4,Entendí el tema pero fue un poco rápido,neutral,0.371,0.162,0.411,0.408,0.008,0.011,neutral,0.0,1.0,0.75,True,False
833,18,493,2024-04-11 16:00:00,2024,4,15,3,16,3,5,5,La clase fue muy dinámica e interesante,positivo,0.684,0.001,0.176,0.274,0.411,0.138,enojado,0.5,1.0,1.0,True,False
834,6,195,2024-11-04 18:00:00,2024,11,45,0,18,5,4,3,Excelente manejo del tiempo y ejemplos,positivo,0.728,0.298,0.273,0.023,0.063,0.342,sorprendido,1.0,0.75,0.5,True,False
835,3,62,2024-08-02 12:00:00,2024,8,31,4,12,4,1,4,Clase muy bien estructurada y organizada,positivo,0.707,0.27,0.168,0.097,0.236,0.228,feliz,0.75,0.0,0.75,True,False
836,11,326,2024-03-15 10:00:00,2024,3,11,4,10,4,4,2,"Bien en general, aunque faltó práctica",neutral,0.351,0.324,0.153,0.126,0.137,0.26,feliz,0.75,0.75,0.25,True,False
837,26,302,2024-03-20 11:00:00,2024,3,12,2,11,3,5,4,Muy buena metodología del docente,positivo,0.827,0.248,0.339,0.118,0.142,0.152,neutral,0.5,1.0,0.75,True,False
838,29,377,2024-10-20 16:00:00,2024,10,42,6,16,5,5,5,"No entendí casi nada, muy confuso",negativo,0.289,0.209,0.357,0.247,0.083,0.104,neutral,1.0,1.0,1.0,True,False
839,10,150,2024-03-13 10:00:00,2024,3,11,2,10,3,4,4,"Regular, podría mejorar el ritmo",neutral,0.362,0.383,0.351,0.052,0.071,0.143,feliz,0.5,0.75,0.75,True,False
840,29,110,2024-11-28 18:00:00,2024,11,48,3,18,4,4,4,"No se escuchaba bien, problemas técnicos",negativo,0.16,0.299,0.046,0.432,0.011,0.211,triste,0.75,0.75,0.75,True,False
841,17,481,2024-11-06 18:00:00,2024,11,45,2,18,5,5,4,"Me quedó muy claro el tema, gracias",positivo,0.791,0.334,0.059,0.12,0.294,0.193,feliz,1.0,1.0,0.75,True,False
842,18,146,2024-05-31 14:00:00,2024,5,22,4,14,3,3,5,Clase muy bien estructurada y organizada,positivo,0.778,0.235,0.267,0.291,0.128,0.079,triste,0.5,0.5,1.0,True,False
843,16,266,2024-03-24 08:00:00,2024,3,12,6,8,5,4,2,Muy difícil seguir el ritmo de la clase,negativo,0.08,0.232,0.162,0.155,0.244,0.206,enojado,1.0,0.75,0.25,True,False
844,21,144,2024-08-11 07:00:00,2024,8,32,6,7,5,5,3,Clase muy bien estructurada y organizada,positivo,0.701,0.221,0.237,0.057,0.007,0.478,sorprendido,1.0,1.0,0.5,True,False
845,9,402,2024-11-20 18:00:00,2024,11,47,2,18,3,1,4,"Excelente clase, muy clara la explicación",positivo,0.729,0.31,0.279,0.106,0.253,0.052,feliz,0.5,0.0,0.75,True,False
846,13,466,2024-09-26 07:00:00,2024,9,39,3,7,4,5,4,"Excelente clase, muy clara la explicación",positivo,0.9,0.404,0.23,0.057,0.042,0.268,feliz,0.75,1.0,0.75,True,False
847,29,360,2024-07-03 18:00:00,2024,7,27,2,18,4,3,4,"Más o menos, algunos conceptos poco claros",neutral,0.492,0.266,0.114,0.17,0.032,0.418,sorprendido,0.75,0.5,0.75,True,False
848,4,225,2024-04-12 07:00:00,2024,4,15,4,7,4,5,5,"Aprendí mucho hoy, muy buena didáctica",positivo,0.696,0.27,0.327,0.022,0.299,0.082,neutral,0.75,1.0,1.0,True,False
849,4,152,2024-10-25 15:00:00,2024,10,43,4,15,5,3,5,El docente domina el tema perfectamente,positivo,0.74,0.207,0.276,0.261,0.049,0.208,neutral,1.0,0.5,1.0,True,False
850,30,452,2024-09-13 09:00:00,2024,9,37,4,9,5,4,3,Entendí el tema pero fue un poco rápido,neutral,0.498,0.043,0.222,0.261,0.409,0.065,enojado,1.0,0.75,0.5,True,False
851,18,372,2024-08-01 11:00:00,2024,8,31,3,11,5,5,3,"Bien en general, aunque faltó práctica",neutral,0.519,0.371,0.175,0.217,0.164,0.073,feliz,1.0,1.0,0.5,True,False
852,20,149,2024-03-26 13:00:00,2024,3,13,1,13,5,5,5,Excelente manejo del tiempo y ejemplos,positivo,0.859,0.352,0.338,0.027,0.199,0.084,feliz,1.0,1.0,1.0,True,False
853,6,233,2024-12-17 07:00:00,2024,12,51,1,7,4,3,4,Clase muy bien estructurada y organizada,positivo,0.847,0.107,0.399,0.107,0.365,0.023,neutral,0.75,0.5,0.75,True,False
854,27,377,2024-03-19 09:00:00,2024,3,12,1,9,4,4,4,"Excelente clase, muy clara la explicación",positivo,0.743,0.248,0.313,0.331,0.099,0.009,triste,0.75,0.75,0.75,True,False
855,14,227,2024-04-26 09:00:00,2024,4,17,4,9,5,4,3,"Aprendí mucho hoy, muy buena didáctica",positivo,0.873,0.377,0.227,0.102,0.233,0.061,feliz,1.0,0.75,0.5,True,False
856,3,430,2024-11-26 09:00:00,2024,11,48,1,9,4,5,3,La clase fue aburrida y poco dinámica,negativo,0.158,0.012,0.291,0.269,0.167,0.261,neutral,0.75,1.0,0.5,True,False
857,5,27,2024-12-10 18:00:00,2024,12,50,1,18,4,3,3,El tema es interesante pero la clase fue larga,neutral,0.371,0.264,0.07,0.38,0.122,0.164,triste,0.75,0.5,0.5,True,False
858,13,309,2024-05-25 09:00:00,2024,5,21,5,9,5,3,5,Excelente manejo del tiempo y ejemplos,positivo,0.717,0.071,0.244,0.197,0.048,0.441,sorprendido,1.0,0.5,1.0,True,False
859,15,3,2024-06-17 14:00:00,2024,6,25,0,14,4,5,3,Clase muy bien estructurada y organizada,positivo,0.911,0.12,0.25,0.184,0.238,0.209,neutral,0.75,1.0,0.5,True,False
860,28,428,2024-06-19 12:00:00,2024,6,25,2,12,5,4,5,Muy buena metodología del docente,positivo,0.679,0.131,0.03,0.414,0.109,0.316,triste,1.0,0.75,1.0,True,False
861,9,288,2024-10-09 11:00:00,2024,10,41,2,11,4,4,3,"No se escuchaba bien, problemas técnicos",negativo,0.057,0.067,0.143,0.184,0.311,0.296,enojado,0.75,0.75,0.5,True,False
862,9,332,2024-09-05 15:00:00,2024,9,36,3,15,4,4,4,"Más o menos, algunos conceptos poco claros",neutral,0.419,0.183,0.131,0.268,0.31,0.108,enojado,0.75,0.75,0.75,True,False
863,25,51,2024-09-25 18:00:00,2024,9,39,2,18,5,2,3,La clase fue muy dinámica e interesante,positivo,0.864,0.343,0.158,0.033,0.338,0.128,feliz,1.0,0.25,0.5,True,False
864,28,275,2024-11-30 08:00:00,2024,11,48,5,8,5,3,3,Entendí el tema pero fue un poco rápido,neutral,0.532,0.176,0.199,0.317,0.086,0.222,triste,1.0,0.5,0.5,True,False
865,8,186,2024-10-17 12:00:00,2024,10,42,3,12,1,4,5,Clase muy bien estructurada y organizada,positivo,0.818,0.274,0.258,0.343,0.053,0.072,triste,0.0,0.75,1.0,True,False
866,6,73,2024-10-24 10:00:00,2024,10,43,3,10,2,4,4,Clase muy bien estructurada y organizada,positivo,0.871,0.127,0.201,0.109,0.217,0.347,sorprendido,0.25,0.75,0.75,True,False
867,1,94,2024-09-11 12:00:00,2024,9,37,2,12,5,4,5,"Faltaron ejemplos prácticos, solo teoría",negativo,0.108,0.263,0.21,0.284,0.14,0.103,triste,1.0,0.75,1.0,True,False
868,13,102,2024-06-02 13:00:00,2024,6,22,6,13,5,5,3,"Faltaron ejemplos prácticos, solo teoría",negativo,0.244,0.012,0.187,0.146,0.274,0.381,sorprendido,1.0,1.0,0.5,True,False
869,11,491,2024-11-01 07:00:00,2024,11,44,4,7,3,4,5,El docente explicó muy rápido,negativo,0.163,0.387,0.092,0.22,0.144,0.157,feliz,0.5,0.75,1.0,True,False
870,1,312,2024-12-19 12:00:00,2024,12,51,3,12,2,5,5,Entendí el tema pero fue un poco rápido,neutral,0.399,0.02,0.326,0.022,0.354,0.278,enojado,0.25,1.0,1.0,True,False
871,15,259,2024-06-28 14:00:00,2024,6,26,4,14,4,4,4,Muy difícil seguir el ritmo de la clase,negativo,0.131,0.256,0.28,0.135,0.259,0.07,neutral,0.75,0.75,0.75,True,False
872,2,392,2024-05-18 14:00:00,2024,5,20,5,14,5,2,3,"Aprendí mucho hoy, muy buena didáctica",positivo,0.936,0.287,0.248,0.166,0.042,0.258,feliz,1.0,0.25,0.5,True,False
873,4,383,2024-04-22 17:00:00,2024,4,17,0,17,2,4,5,"No entendí casi nada, muy confuso",negativo,0.163,0.154,0.096,0.154,0.529,0.067,enojado,0.25,0.75,1.0,True,False
874,14,423,2024-06-08 18:00:00,2024,6,23,5,18,2,4,5,Entendí el tema pero fue un poco rápido,neutral,0.453,0.04,0.257,0.206,0.266,0.231,enojado,0.25,0.75,1.0,True,False
875,12,144,2024-10-25 07:00:00,2024,10,43,4,7,3,5,5,Entendí el tema pero fue un poco rápido,neutral,0.372,0.083,0.383,0.361,0.065,0.107,neutral,0.5,1.0,1.0,True,False
876,28,284,2024-07-01 09:00:00,2024,7,27,0,9,4,5,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.722,0.043,0.144,0.235,0.059,0.519,sorprendido,0.75,1.0,0.75,True,False
877,16,427,2024-11-30 14:00:00,2024,11,48,5,14,4,3,4,"Excelente clase, muy clara la explicación",positivo,0.651,0.174,0.246,0.183,0.174,0.223,neutral,0.75,0.5,0.75,True,False
878,6,409,2024-06-12 14:00:00,2024,6,24,2,14,5,3,4,El tema es interesante pero la clase fue larga,neutral,0.407,0.039,0.222,0.19,0.281,0.267,enojado,1.0,0.5,0.75,True,False
879,10,22,2024-09-29 10:00:00,2024,9,39,6,10,3,3,4,Clase muy bien estructurada y organizada,positivo,0.732,0.215,0.146,0.361,0.049,0.229,triste,0.5,0.5,0.75,True,False
880,4,284,2024-06-12 16:00:00,2024,6,24,2,16,2,5,5,El docente explicó muy rápido,negativo,0.307,0.114,0.345,0.097,0.166,0.279,neutral,0.25,1.0,1.0,True,False
881,25,4,2024-12-16 12:00:00,2024,12,51,0,12,5,4,4,El tema es interesante pero la clase fue larga,neutral,0.397,0.321,0.19,0.116,0.01,0.363,sorprendido,1.0,0.75,0.75,True,False
882,12,367,2024-10-04 17:00:00,2024,10,40,4,17,5,5,5,"Me quedó muy claro el tema, gracias",positivo,0.908,0.276,0.379,0.063,0.189,0.093,neutral,1.0,1.0,1.0,True,False
883,29,141,2024-04-09 15:00:00,2024,4,15,1,15,3,4,5,La clase fue aburrida y poco dinámica,negativo,0.252,0.382,0.26,0.04,0.135,0.183,feliz,0.5,0.75,1.0,True,False
884,11,254,2024-11-23 09:00:00,2024,11,47,5,9,1,4,1,"Regular, podría mejorar el ritmo",neutral,0.514,0.334,0.104,0.081,0.11,0.371,sorprendido,0.0,0.75,0.0,True,False
885,6,312,2024-11-14 13:00:00,2024,11,46,3,13,5,4,5,Muy difícil seguir el ritmo de la clase,negativo,0.059,0.136,0.097,0.017,0.323,0.427,sorprendido,1.0,0.75,1.0,True,False
886,12,247,2024-09-09 09:00:00,2024,9,37,0,9,4,3,4,Excelente manejo del tiempo y ejemplos,positivo,0.837,0.338,0.148,0.091,0.279,0.144,feliz,0.75,0.5,0.75,True,False
887,14,458,2024-09-28 10:00:00,2024,9,39,5,10,5,5,5,"No se escuchaba bien, problemas técnicos",negativo,0.127,0.224,0.329,0.089,0.31,0.047,neutral,1.0,1.0,1.0,True,False
888,15,184,2024-04-12 08:00:00,2024,4,15,4,8,5,5,5,"Bien en general, aunque faltó práctica",neutral,0.392,0.084,0.231,0.267,0.13,0.287,sorprendido,1.0,1.0,1.0,True,False
889,11,187,2024-07-06 08:00:00,2024,7,27,5,8,3,3,5,"Me quedó muy claro el tema, gracias",positivo,0.815,0.078,0.166,0.321,0.311,0.124,triste,0.5,0.5,1.0,True,False
890,14,371,2024-06-17 14:00:00,2024,6,25,0,14,3,5,5,"Me quedó muy claro el tema, gracias",positivo,0.859,0.056,0.46,0.303,0.004,0.177,neutral,0.5,1.0,1.0,True,False
891,15,228,2024-12-20 11:00:00,2024,12,51,4,11,5,5,4,El docente explicó muy rápido,negativo,0.133,0.242,0.113,0.294,0.146,0.204,triste,1.0,1.0,0.75,True,False
892,17,263,2024-06-13 07:00:00,2024,6,24,3,7,5,5,5,El tema es interesante pero la clase fue larga,neutral,0.497,0.077,0.165,0.227,0.306,0.225,enojado,1.0,1.0,1.0,True,False
893,26,32,2024-08-03 08:00:00,2024,8,31,5,8,1,5,4,Muy difícil seguir el ritmo de la clase,negativo,0.174,0.212,0.22,0.191,0.216,0.161,neutral,0.0,1.0,0.75,True,False
894,30,99,2024-03-08 18:00:00,2024,3,10,4,18,4,5,5,"Más o menos, algunos conceptos poco claros",neutral,0.5,0.081,0.112,0.267,0.255,0.284,sorprendido,0.75,1.0,1.0,True,False
895,27,434,2024-09-03 12:00:00,2024,9,36,1,12,4,5,4,Muy difícil seguir el ritmo de la clase,negativo,0.278,0.299,0.312,0.002,0.272,0.116,neutral,0.75,1.0,0.75,True,False
896,14,209,2024-07-15 16:00:00,2024,7,29,0,16,5,3,3,"Me quedó muy claro el tema, gracias",positivo,0.698,0.131,0.331,0.103,0.315,0.121,neutral,1.0,0.5,0.5,True,False
897,3,332,2024-03-16 14:00:00,2024,3,11,5,14,2,5,5,El docente domina el tema perfectamente,positivo,0.927,0.247,0.097,0.078,0.179,0.399,sorprendido,0.25,1.0,1.0,True,False
898,30,456,2024-05-03 12:00:00,2024,5,18,4,12,5,5,4,"Me quedó muy claro el tema, gracias",positivo,0.838,0.198,0.078,0.334,0.209,0.181,triste,1.0,1.0,0.75,True,False
899,18,339,2024-05-21 07:00:00,2024,5,21,1,7,2,4,4,"Me quedó muy claro el tema, gracias",positivo,0.742,0.132,0.209,0.219,0.278,0.162,enojado,0.25,0.75,0.75,True,False
900,30,110,2024-06-05 14:00:00,2024,6,23,2,14,4,2,5,La clase fue aburrida y poco dinámica,negativo,0.194,0.13,0.325,0.254,0.211,0.08,neutral,0.75,0.25,1.0,True,False
901,8,294,2024-09-19 18:00:00,2024,9,38,3,18,4,4,4,Entendí el tema pero fue un poco rápido,neutral,0.414,0.315,0.06,0.393,0.141,0.091,triste,0.75,0.75,0.75,True,False
902,12,197,2024-08-24 15:00:00,2024,8,34,5,15,4,5,4,El docente explicó muy rápido,negativo,0.051,0.241,0.024,0.378,0.018,0.339,triste,0.75,1.0,0.75,True,False
903,7,481,2024-12-14 12:00:00,2024,12,50,5,12,5,3,5,El tema es interesante pero la clase fue larga,neutral,0.437,0.175,0.338,0.038,0.154,0.295,neutral,1.0,0.5,1.0,True,False
904,19,48,2024-03-10 18:00:00,2024,3,10,6,18,4,4,5,"Excelente clase, muy clara la explicación",positivo,0.887,0.116,0.145,0.481,0.204,0.055,triste,0.75,0.75,1.0,True,False
905,13,9,2024-09-23 17:00:00,2024,9,39,0,17,4,3,5,La clase fue muy dinámica e interesante,positivo,0.749,0.083,0.206,0.298,0.093,0.321,sorprendido,0.75,0.5,1.0,True,False
906,21,119,2024-03-21 09:00:00,2024,3,12,3,9,5,1,4,"Aprendí mucho hoy, muy buena didáctica",positivo,0.721,0.124,0.216,0.224,0.3,0.136,enojado,1.0,0.0,0.75,True,False
907,26,440,2024-10-12 13:00:00,2024,10,41,5,13,5,4,3,"Aprendí mucho hoy, muy buena didáctica",positivo,0.811,0.16,0.216,0.267,0.218,0.14,triste,1.0,0.75,0.5,True,False
908,23,109,2024-06-09 10:00:00,2024,6,23,6,10,3,4,4,La clase fue aburrida y poco dinámica,negativo,0.256,0.309,0.365,0.005,0.041,0.28,neutral,0.5,0.75,0.75,True,False
909,29,214,2024-03-17 17:00:00,2024,3,11,6,17,2,5,4,"Faltaron ejemplos prácticos, solo teoría",negativo,0.299,0.145,0.1,0.207,0.223,0.325,sorprendido,0.25,1.0,0.75,True,False
910,13,299,2024-10-10 18:00:00,2024,10,41,3,18,5,5,5,El docente domina el tema perfectamente,positivo,0.93,0.064,0.081,0.338,0.222,0.295,triste,1.0,1.0,1.0,True,False
911,14,129,2024-10-16 11:00:00,2024,10,42,2,11,4,4,5,Clase muy bien estructurada y organizada,positivo,0.889,0.123,0.328,0.22,0.065,0.263,neutral,0.75,0.75,1.0,True,False
912,14,449,2024-09-03 13:00:00,2024,9,36,1,13,5,4,4,El docente domina el tema perfectamente,positivo,0.873,0.257,0.218,0.111,0.208,0.206,feliz,1.0,0.75,0.75,True,False
913,17,197,2024-06-25 13:00:00,2024,6,26,1,13,4,4,5,Muy buena metodología del docente,positivo,0.699,0.228,0.025,0.194,0.235,0.318,sorprendido,0.75,0.75,1.0,True,False
914,21,121,2024-04-01 12:00:00,2024,4,14,0,12,4,3,4,La clase fue muy dinámica e interesante,positivo,0.695,0.07,0.354,0.09,0.15,0.336,neutral,0.75,0.5,0.75,True,False
915,22,492,2024-04-28 13:00:00,2024,4,17,6,13,4,2,3,"Bien en general, aunque faltó práctica",neutral,0.478,0.173,0.22,0.362,0.051,0.194,triste,0.75,0.25,0.5,True,False
916,2,487,2024-08-28 15:00:00,2024,8,35,2,15,4,3,4,Excelente manejo del tiempo y ejemplos,positivo,0.67,0.227,0.086,0.047,0.343,0.297,enojado,0.75,0.5,0.75,True,False
917,5,323,2024-09-19 11:00:00,2024,9,38,3,11,4,5,4,Muy buena metodología del docente,positivo,0.739,0.413,0.003,0.019,0.046,0.518,sorprendido,0.75,1.0,0.75,True,False
918,25,149,2024-08-19 08:00:00,2024,8,34,0,8,5,5,2,"Me quedó muy claro el tema, gracias",positivo,0.71,0.373,0.086,0.239,0.205,0.097,feliz,1.0,1.0,0.25,True,False
919,15,96,2024-07-28 07:00:00,2024,7,30,6,7,4,5,5,Excelente manejo del tiempo y ejemplos,positivo,0.89,0.168,0.267,0.219,0.31,0.036,enojado,0.75,1.0,1.0,True,False
920,30,77,2024-04-10 10:00:00,2024,4,15,2,10,5,2,5,"No se escuchaba bien, problemas técnicos",negativo,0.203,0.215,0.033,0.309,0.295,0.149,triste,1.0,0.25,1.0,True,False
921,12,129,2024-11-27 09:00:00,2024,11,48,2,9,3,4,4,"Excelente clase, muy clara la explicación",positivo,0.65,0.05,0.299,0.167,0.294,0.191,neutral,0.5,0.75,0.75,True,False
922,8,203,2024-08-23 09:00:00,2024,8,34,4,9,5,5,2,La clase fue muy dinámica e interesante,positivo,0.944,0.049,0.196,0.309,0.084,0.363,sorprendido,1.0,1.0,0.25,True,False
923,20,305,2024-10-10 09:00:00,2024,10,41,3,9,4,5,3,"Excelente clase, muy clara la explicación",positivo,0.799,0.147,0.207,0.024,0.297,0.325,sorprendido,0.75,1.0,0.5,True,False
924,27,424,2024-06-14 16:00:00,2024,6,24,4,16,5,2,5,El docente domina el tema perfectamente,positivo,0.719,0.232,0.329,0.071,0.181,0.187,neutral,1.0,0.25,1.0,True,False
925,9,65,2024-09-28 11:00:00,2024,9,39,5,11,4,4,4,La clase fue muy dinámica e interesante,positivo,0.946,0.208,0.079,0.251,0.282,0.18,enojado,0.75,0.75,0.75,True,False
926,10,475,2024-06-26 08:00:00,2024,6,26,2,8,5,4,2,"Bien en general, aunque faltó práctica",neutral,0.525,0.235,0.287,0.239,0.204,0.035,neutral,1.0,0.75,0.25,True,False
927,6,495,2024-09-20 15:00:00,2024,9,38,4,15,3,3,4,El tema es interesante pero la clase fue larga,neutral,0.458,0.019,0.09,0.332,0.38,0.178,enojado,0.5,0.5,0.75,True,False
928,20,452,2024-11-20 17:00:00,2024,11,47,2,17,3,5,4,"Más o menos, algunos conceptos poco claros",neutral,0.466,0.335,0.272,0.127,0.247,0.018,feliz,0.5,1.0,0.75,True,False
929,6,232,2024-03-31 18:00:00,2024,3,13,6,18,4,4,5,La clase fue muy dinámica e interesante,positivo,0.875,0.142,0.221,0.213,0.303,0.122,enojado,0.75,0.75,1.0,True,False
930,24,236,2024-08-05 18:00:00,2024,8,32,0,18,5,3,4,El docente domina el tema perfectamente,positivo,0.661,0.302,0.29,0.049,0.226,0.133,feliz,1.0,0.5,0.75,True,False
931,16,80,2024-12-22 12:00:00,2024,12,51,6,12,5,4,4,Entendí el tema pero fue un poco rápido,neutral,0.484,0.114,0.346,0.273,0.071,0.196,neutral,1.0,0.75,0.75,True,False
932,26,31,2024-06-23 08:00:00,2024,6,25,6,8,2,5,4,Entendí el tema pero fue un poco rápido,neutral,0.422,0.313,0.061,0.105,0.439,0.081,enojado,0.25,1.0,0.75,True,False
933,10,371,2024-05-05 18:00:00,2024,5,18,6,18,5,4,1,La clase fue muy dinámica e interesante,positivo,0.701,0.319,0.339,0.049,0.013,0.28,neutral,1.0,0.75,0.0,True,False
934,27,20,2024-10-20 07:00:00,2024,10,42,6,7,5,4,4,La clase fue muy dinámica e interesante,positivo,0.781,0.161,0.12,0.096,0.209,0.413,sorprendido,1.0,0.75,0.75,True,False
935,24,91,2024-12-14 07:00:00,2024,12,50,5,7,4,1,2,"Me quedó muy claro el tema, gracias",positivo,0.783,0.157,0.381,0.035,0.082,0.345,neutral,0.75,0.0,0.25,True,False
936,2,288,2024-10-03 15:00:00,2024,10,40,3,15,4,4,5,La clase fue muy dinámica e interesante,positivo,0.661,0.283,0.357,0.226,0.073,0.06,neutral,0.75,0.75,1.0,True,False
937,6,176,2024-11-28 17:00:00,2024,11,48,3,17,4,4,4,Clase muy bien estructurada y organizada,positivo,0.826,0.25,0.179,0.076,0.271,0.224,enojado,0.75,0.75,0.75,True,False
