time_id,fecha_completa,anio,mes,mes_nombre,trimestre,semana,dia,dia_semana,dia_nombre,hora,turno
1032,2024-11-26 08:00:00,2024,11,November,4,48,26,1,Tuesday,8,Mañana
1033,2024-08-07 12:00:00,2024,8,August,3,32,7,2,Wednesday,12,Mañana
1034,2024-04-23 12:00:00,2024,4,April,2,17,23,1,Tuesday,12,Mañana
1035,2024-07-31 13:00:00,2024,7,July,3,31,31,2,Wednesday,13,Tarde
1036,2024-08-02 10:00:00,2024,8,August,3,31,2,4,Friday,10,Mañana
1037,2024-09-21 12:00:00,2024,9,September,3,38,21,5,Saturday,12,Mañana
1038,2024-07-07 10:00:00,2024,7,July,3,27,7,6,Sunday,10,Mañana
1039,2024-06-15 11:00:00,2024,6,June,2,24,15,5,Saturday,11,Mañana
1040,2024-11-20 15:00:00,2024,11,November,4,47,20,2,Wednesday,15,Tarde
1041,2024-11-06 09:00:00,2024,11,November,4,45,6,2,Wednesday,9,Mañana
1042,2024-10-15 12:00:00,2024,10,October,4,42,15,1,Tuesday,12,Mañana
1043,2024-10-04 17:00:00,2024,10,October,4,40,4,4,Friday,17,Tarde
1044,2024-06-23 13:00:00,2024,6,June,2,25,23,6,Sunday,13,Tarde
1045,2024-09-06 18:00:00,2024,9,September,3,36,6,4,Friday,18,Noche
1046,2024-04-23 15:00:00,2024,4,April,2,17,23,1,Tuesday,15,Tarde
1047,2024-06-06 12:00:00,2024,6,June,2,23,6,3,Thursday,12,Mañana
1048,2024-03-26 17:00:00,2024,3,March,1,13,26,1,Tuesday,17,Tarde
1049,2024-06-24 15:00:00,2024,6,June,2,26,24,0,Monday,15,Tarde
1050,2024-07-27 17:00:00,2024,7,July,3,30,27,5,Saturday,17,Tarde
1051,2024-10-08 08:00:00,2024,10,October,4,41,8,1,Tuesday,8,Mañana
1052,2024-07-09 14:00:00,2024,7,July,3,28,9,1,Tuesday,14,Tarde
1053,2024-10-17 15:00:00,2024,10,October,4,42,17,3,Thursday,15,Tarde
1054,2024-04-17 13:00:00,2024,4,April,2,16,17,2,Wednesday,13,Tarde
1055,2024-06-21 07:00:00,2024,6,June,2,25,21,4,Friday,7,Mañana
1056,2024-11-10 11:00:00,2024,11,November,4,45,10,6,Sunday,11,Mañana
1057,2024-05-09 13:00:00,2024,5,May,2,19,9,3,Thursday,13,Tarde
1058,2024-10-28 13:00:00,2024,10,October,4,44,28,0,Monday,13,Tarde
1059,2024-03-27 17:00:00,2024,3,March,1,13,27,2,Wednesday,17,Tarde
1060,2024-03-04 07:00:00,2024,3,March,1,10,4,0,Monday,7,Mañana
1061,2024-11-01 18:00:00,2024,11,November,4,44,1,4,Friday,18,Noche
1062,2024-05-27 10:00:00,2024,5,May,2,22,27,0,Monday,10,Mañana
1063,2024-03-05 08:00:00,2024,3,March,1,10,5,1,Tuesday,8,Mañana
1064,2024-12-10 18:00:00,2024,12,December,4,50,10,1,Tuesday,18,Noche
1065,2024-12-26 08:00:00,2024,12,December,4,52,26,3,Thursday,8,Mañana
1066,2024-03-13 14:00:00,2024,3,March,1,11,13,2,Wednesday,14,Tarde
1067,2024-05-06 18:00:00,2024,5,May,2,19,6,0,Monday,18,Noche
1068,2024-11-13 08:00:00,2024,11,November,4,46,13,2,Wednesday,8,Mañana
1069,2024-06-29 10:00:00,2024,6,June,2,26,29,5,Saturday,10,Mañana
1070,2024-05-17 14:00:00,2024,5,May,2,20,17,4,Friday,14,Tarde
1071,2024-04-29 17:00:00,2024,4,April,2,18,29,0,Monday,17,Tarde
1072,2024-07-10 12:00:00,2024,7,July,3,28,10,2,Wednesday,12,Mañana
1073,2024-11-21 17:00:00,2024,11,November,4,47,21,3,Thursday,17,Tarde
1074,2024-11-26 10:00:00,2024,11,November,4,48,26,1,Tuesday,10,Mañana
1075,2024-08-05 13:00:00,2024,8,August,3,32,5,0,Monday,13,Tarde
1076,2024-04-24 13:00:00,2024,4,April,2,17,24,2,Wednesday,13,Tarde
1077,2024-08-24 13:00:00,2024,8,August,3,34,24,5,Saturday,13,Tarde
1078,2024-10-20 17:00:00,2024,10,October,4,42,20,6,Sunday,17,Tarde
1079,2024-11-01 18:00:00,2024,11,November,4,44,1,4,Friday,18,Noche
1080,2024-11-27 15:00:00,2024,11,November,4,48,27,2,Wednesday,15,Tarde
1081,2024-04-30 11:00:00,2024,4,April,2,18,30,1,Tuesday,11,Mañana
1082,2024-06-08 18:00:00,2024,6,June,2,23,8,5,Saturday,18,Noche
1083,2024-08-11 14:00:00,2024,8,August,3,32,11,6,Sunday,14,Tarde
1084,2024-07-03 10:00:00,2024,7,July,3,27,3,2,Wednesday,10,Mañana
1085,2024-04-16 08:00:00,2024,4,April,2,16,16,1,Tuesday,8,Mañana
1086,2024-12-11 12:00:00,2024,12,December,4,50,11,2,Wednesday,12,Mañana
1087,2024-05-30 10:00:00,2024,5,May,2,22,30,3,Thursday,10,Mañana
1088,2024-04-27 18:00:00,2024,4,April,2,17,27,5,Saturday,18,Noche
1089,2024-10-26 16:00:00,2024,10,October,4,43,26,5,Saturday,16,Tarde
1090,2024-03-08 17:00:00,2024,3,March,1,10,8,4,Friday,17,Tarde
1091,2024-04-01 14:00:00,2024,4,April,2,14,1,0,Monday,14,Tarde
1092,2024-08-30 07:00:00,2024,8,August,3,35,30,4,Friday,7,Mañana
1093,2024-10-13 13:00:00,2024,10,October,4,41,13,6,Sunday,13,Tarde
1094,2024-04-15 14:00:00,2024,4,April,2,16,15,0,Monday,14,Tarde
1095,2024-03-15 15:00:00,2024,3,March,1,11,15,4,Friday,15,Tarde
1096,2024-11-14 17:00:00,2024,11,November,4,46,14,3,Thursday,17,Tarde
1097,2024-11-07 10:00:00,2024,11,November,4,45,7,3,Thursday,10,Mañana
1098,2024-07-18 17:00:00,2024,7,July,3,29,18,3,Thursday,17,Tarde
1099,2024-05-27 16:00:00,2024,5,May,2,22,27,0,Monday,16,Tarde
1100,2024-03-08 13:00:00,2024,3,March,1,10,8,4,Friday,13,Tarde
1101,2024-07-29 13:00:00,2024,7,July,3,31,29,0,Monday,13,Tarde
1102,2024-04-11 18:00:00,2024,4,April,2,15,11,3,Thursday,18,Noche
1103,2024-06-05 16:00:00,2024,6,June,2,23,5,2,Wednesday,16,Tarde
1104,2024-07-23 17:00:00,2024,7,July,3,30,23,1,Tuesday,17,Tarde
1105,2024-03-21 18:00:00,2024,3,March,1,12,21,3,Thursday,18,Noche
1106,2024-09-06 09:00:00,2024,9,September,3,36,6,4,Friday,9,Mañana
1107,2024-12-19 15:00:00,2024,12,December,4,51,19,3,Thursday,15,Tarde
1108,2024-04-13 11:00:00,2024,4,April,2,15,13,5,Saturday,11,Mañana
1109,2024-12-18 13:00:00,2024,12,December,4,51,18,2,Wednesday,13,Tarde
1110,2024-09-11 18:00:00,2024,9,September,3,37,11,2,Wednesday,18,Noche
1111,2024-09-04 18:00:00,2024,9,September,3,36,4,2,Wednesday,18,Noche
1112,2024-12-24 13:00:00,2024,12,December,4,52,24,1,Tuesday,13,Tarde
1113,2024-12-05 17:00:00,2024,12,December,4,49,5,3,Thursday,17,Tarde
1114,2024-08-17 16:00:00,2024,8,August,3,33,17,5,Saturday,16,Tarde
1115,2024-04-26 16:00:00,2024,4,April,2,17,26,4,Friday,16,Tarde
1116,2024-11-15 15:00:00,2024,11,November,4,46,15,4,Friday,15,Tarde
1117,2024-10-11 11:00:00,2024,10,October,4,41,11,4,Friday,11,Mañana
1118,2024-03-29 13:00:00,2024,3,March,1,13,29,4,Friday,13,Tarde
1119,2024-12-03 11:00:00,2024,12,December,4,49,3,1,Tuesday,11,Mañana
1120,2024-08-25 07:00:00,2024,8,August,3,34,25,6,Sunday,7,Mañana
1121,2024-10-24 13:00:00,2024,10,October,4,43,24,3,Thursday,13,Tarde
1122,2024-06-23 13:00:00,2024,6,June,2,25,23,6,Sunday,13,Tarde
1123,2024-12-05 13:00:00,2024,12,December,4,49,5,3,Thursday,13,Tarde
1124,2024-04-14 15:00:00,2024,4,April,2,15,14,6,Sunday,15,Tarde
1125,2024-05-02 11:00:00,2024,5,May,2,18,2,3,Thursday,11,Mañana
1126,2024-04-05 13:00:00,2024,4,April,2,14,5,4,Friday,13,Tarde
1127,2024-11-26 14:00:00,2024,11,November,4,48,26,1,Tuesday,14,Tarde
1128,2024-04-12 14:00:00,2024,4,April,2,15,12,4,Friday,14,Tarde
1129,2024-06-14 07:00:00,2024,6,June,2,24,14,4,Friday,7,Mañana
1130,2024-08-26 17:00:00,2024,8,August,3,35,26,0,Monday,17,Tarde
1131,2024-06-20 13:00:00,2024,6,June,2,25,20,3,Thursday,13,Tarde
1132,2024-07-09 11:00:00,2024,7,July,3,28,9,1,Tuesday,11,Mañana
1133,2024-03-02 18:00:00,2024,3,March,1,9,2,5,Saturday,18,Noche
1134,2024-03-26 16:00:00,2024,3,March,1,13,26,1,Tuesday,16,Tarde
1135,2024-04-01 16:00:00,2024,4,April,2,14,1,0,Monday,16,Tarde
1136,2024-08-06 11:00:00,2024,8,August,3,32,6,1,Tuesday,11,Mañana
1137,2024-06-24 18:00:00,2024,6,June,2,26,24,0,Monday,18,Noche
1138,2024-03-21 14:00:00,2024,3,March,1,12,21,3,Thursday,14,Tarde
1139,2024-09-12 15:00:00,2024,9,September,3,37,12,3,Thursday,15,Tarde
1140,2024-03-28 14:00:00,2024,3,March,1,13,28,3,Thursday,14,Tarde
1141,2024-06-26 14:00:00,2024,6,June,2,26,26,2,Wednesday,14,Tarde
1142,2024-08-25 12:00:00,2024,8,August,3,34,25,6,Sunday,12,Mañana
1143,2024-05-03 07:00:00,2024,5,May,2,18,3,4,Friday,7,Mañana
1144,2024-06-16 09:00:00,2024,6,June,2,24,16,6,Sunday,9,Mañana
1145,2024-06-07 18:00:00,2024,6,June,2,23,7,4,Friday,18,Noche
1146,2024-11-06 16:00:00,2024,11,November,4,45,6,2,Wednesday,16,Tarde
1147,2024-09-27 18:00:00,2024,9,September,3,39,27,4,Friday,18,Noche
1148,2024-09-27 08:00:00,2024,9,September,3,39,27,4,Friday,8,Mañana
1149,2024-04-08 15:00:00,2024,4,April,2,15,8,0,Monday,15,Tarde
1150,2024-06-13 09:00:00,2024,6,June,2,24,13,3,Thursday,9,Mañana
1151,2024-09-19 18:00:00,2024,9,September,3,38,19,3,Thursday,18,Noche
1152,2024-06-26 11:00:00,2024,6,June,2,26,26,2,Wednesday,11,Mañana
1153,2024-04-24 14:00:00,2024,4,April,2,17,24,2,Wednesday,14,Tarde
1154,2024-04-19 16:00:00,2024,4,April,2,16,19,4,Friday,16,Tarde
1155,2024-12-02 07:00:00,2024,12,December,4,49,2,0,Monday,7,Mañana
1156,2024-09-08 16:00:00,2024,9,September,3,36,8,6,Sunday,16,Tarde
1157,2024-06-03 12:00:00,2024,6,June,2,23,3,0,Monday,12,Mañana
1158,2024-04-11 12:00:00,2024,4,April,2,15,11,3,Thursday,12,Mañana
1159,2024-11-25 07:00:00,2024,11,November,4,48,25,0,Monday,7,Mañana
1160,2024-07-30 13:00:00,2024,7,July,3,31,30,1,Tuesday,13,Tarde
1161,2024-05-19 15:00:00,2024,5,May,2,20,19,6,Sunday,15,Tarde
1162,2024-07-11 07:00:00,2024,7,July,3,28,11,3,Thursday,7,Mañana
1163,2024-09-23 13:00:00,2024,9,September,3,39,23,0,Monday,13,Tarde
1164,2024-09-27 14:00:00,2024,9,September,3,39,27,4,Friday,14,Tarde
1165,2024-03-21 10:00:00,2024,3,March,1,12,21,3,Thursday,10,Mañana
1166,2024-11-20 10:00:00,2024,11,November,4,47,20,2,Wednesday,10,Mañana
1167,2024-12-19 15:00:00,2024,12,December,4,51,19,3,Thursday,15,Tarde
1168,2024-05-12 11:00:00,2024,5,May,2,19,12,6,Sunday,11,Mañana
1169,2024-07-06 13:00:00,2024,7,July,3,27,6,5,Saturday,13,Tarde
1170,2024-10-27 07:00:00,2024,10,October,4,43,27,6,Sunday,7,Mañana
1171,2024-05-25 14:00:00,2024,5,May,2,21,25,5,Saturday,14,Tarde
1172,2024-12-09 08:00:00,2024,12,December,4,50,9,0,Monday,8,Mañana
1173,2024-06-21 15:00:00,2024,6,June,2,25,21,4,Friday,15,Tarde
1174,2024-06-12 15:00:00,2024,6,June,2,24,12,2,Wednesday,15,Tarde
1175,2024-04-11 15:00:00,2024,4,April,2,15,11,3,Thursday,15,Tarde
1176,2024-06-11 15:00:00,2024,6,June,2,24,11,1,Tuesday,15,Tarde
1177,2024-09-28 14:00:00,2024,9,September,3,39,28,5,Saturday,14,Tarde
1178,2024-10-22 16:00:00,2024,10,October,4,43,22,1,Tuesday,16,Tarde
1179,2024-11-13 15:00:00,2024,11,November,4,46,13,2,Wednesday,15,Tarde
1180,2024-11-24 11:00:00,2024,11,November,4,47,24,6,Sunday,11,Mañana
1181,2024-03-05 14:00:00,2024,3,March,1,10,5,1,Tuesday,14,Tarde
1182,2024-12-23 08:00:00,2024,12,December,4,52,23,0,Monday,8,Mañana
1183,2024-12-22 17:00:00,2024,12,December,4,51,22,6,Sunday,17,Tarde
1184,2024-08-18 11:00:00,2024,8,August,3,33,18,6,Sunday,11,Mañana
1185,2024-11-17 11:00:00,2024,11,November,4,46,17,6,Sunday,11,Mañana
1186,2024-04-18 12:00:00,2024,4,April,2,16,18,3,Thursday,12,Mañana
1187,2024-05-31 13:00:00,2024,5,May,2,22,31,4,Friday,13,Tarde
1188,2024-12-14 16:00:00,2024,12,December,4,50,14,5,Saturday,16,Tarde
1189,2024-11-30 17:00:00,2024,11,November,4,48,30,5,Saturday,17,Tarde
1190,2024-08-11 08:00:00,2024,8,August,3,32,11,6,Sunday,8,Mañana
1191,2024-08-01 09:00:00,2024,8,August,3,31,1,3,Thursday,9,Mañana
1192,2024-10-19 16:00:00,2024,10,October,4,42,19,5,Saturday,16,Tarde
1193,2024-11-30 14:00:00,2024,11,November,4,48,30,5,Saturday,14,Tarde
1194,2024-05-25 11:00:00,2024,5,May,2,21,25,5,Saturday,11,Mañana
1195,2024-08-14 07:00:00,2024,8,August,3,33,14,2,Wednesday,7,Mañana
1196,2024-09-07 07:00:00,2024,9,September,3,36,7,5,Saturday,7,Mañana
1197,2024-11-03 16:00:00,2024,11,November,4,44,3,6,Sunday,16,Tarde
1198,2024-12-23 09:00:00,2024,12,December,4,52,23,0,Monday,9,Mañana
1199,2024-04-11 10:00:00,2024,4,April,2,15,11,3,Thursday,10,Mañana
1200,2024-07-28 09:00:00,2024,7,July,3,30,28,6,Sunday,9,Mañana
1201,2024-05-03 16:00:00,2024,5,May,2,18,3,4,Friday,16,Tarde
1202,2024-10-21 13:00:00,2024,10,October,4,43,21,0,Monday,13,Tarde
1203,2024-04-16 11:00:00,2024,4,April,2,16,16,1,Tuesday,11,Mañana
1204,2024-07-26 13:00:00,2024,7,July,3,30,26,4,Friday,13,Tarde
1205,2024-08-24 09:00:00,2024,8,August,3,34,24,5,Saturday,9,Mañana
1206,2024-10-26 14:00:00,2024,10,October,4,43,26,5,Saturday,14,Tarde
1207,2024-07-25 12:00:00,2024,7,July,3,30,25,3,Thursday,12,Mañana
1208,2024-12-20 09:00:00,2024,12,December,4,51,20,4,Friday,9,Mañana
1209,2024-09-12 07:00:00,2024,9,September,3,37,12,3,Thursday,7,Mañana
1210,2024-07-26 09:00:00,2024,7,July,3,30,26,4,Friday,9,Mañana
1211,2024-11-09 10:00:00,2024,11,November,4,45,9,5,Saturday,10,Mañana
1212,2024-10-27 10:00:00,2024,10,October,4,43,27,6,Sunday,10,Mañana
1213,2024-06-20 15:00:00,2024,6,June,2,25,20,3,Thursday,15,Tarde
1214,2024-10-15 09:00:00,2024,10,October,4,42,15,1,Tuesday,9,Mañana
1215,2024-11-16 07:00:00,2024,11,November,4,46,16,5,Saturday,7,Mañana
1216,2024-04-25 14:00:00,2024,4,April,2,17,25,3,Thursday,14,Tarde
1217,2024-06-27 14:00:00,2024,6,June,2,26,27,3,Thursday,14,Tarde
1218,2024-09-06 09:00:00,2024,9,September,3,36,6,4,Friday,9,Mañana
1219,2024-10-06 13:00:00,2024,10,October,4,40,6,6,Sunday,13,Tarde
1220,2024-11-27 09:00:00,2024,11,November,4,48,27,2,Wednesday,9,Mañana
1221,2024-12-07 15:00:00,2024,12,December,4,49,7,5,Saturday,15,Tarde
1222,2024-11-21 16:00:00,2024,11,November,4,47,21,3,Thursday,16,Tarde
1223,2024-03-09 16:00:00,2024,3,March,1,10,9,5,Saturday,16,Tarde
1224,2024-10-07 09:00:00,2024,10,October,4,41,7,0,Monday,9,Mañana
1225,2024-07-30 12:00:00,2024,7,July,3,31,30,1,Tuesday,12,Mañana
1226,2024-12-20 11:00:00,2024,12,December,4,51,20,4,Friday,11,Mañana
1227,2024-07-26 08:00:00,2024,7,July,3,30,26,4,Friday,8,Mañana
1228,2024-07-04 18:00:00,2024,7,July,3,27,4,3,Thursday,18,Noche
1229,2024-05-31 15:00:00,2024,5,May,2,22,31,4,Friday,15,Tarde
1230,2024-07-17 12:00:00,2024,7,July,3,29,17,2,Wednesday,12,Mañana
1231,2024-06-29 09:00:00,2024,6,June,2,26,29,5,Saturday,9,Mañana
1232,2024-04-18 08:00:00,2024,4,April,2,16,18,3,Thursday,8,Mañana
1233,2024-09-15 08:00:00,2024,9,September,3,37,15,6,Sunday,8,Mañana
1234,2024-06-08 12:00:00,2024,6,June,2,23,8,5,Saturday,12,Mañana
1235,2024-12-06 15:00:00,2024,12,December,4,49,6,4,Friday,15,Tarde
1236,2024-09-27 12:00:00,2024,9,September,3,39,27,4,Friday,12,Mañana
1237,2024-03-21 10:00:00,2024,3,March,1,12,21,3,Thursday,10,Mañana
1238,2024-09-18 11:00:00,2024,9,September,3,38,18,2,Wednesday,11,Mañana
1239,2024-12-01 10:00:00,2024,12,December,4,48,1,6,Sunday,10,Mañana
1240,2024-09-12 12:00:00,2024,9,September,3,37,12,3,Thursday,12,Mañana
1241,2024-04-07 18:00:00,2024,4,April,2,14,7,6,Sunday,18,Noche
1242,2024-03-01 07:00:00,2024,3,March,1,9,1,4,Friday,7,Mañana
1243,2024-06-06 08:00:00,2024,6,June,2,23,6,3,Thursday,8,Mañana
1244,2024-08-31 14:00:00,2024,8,August,3,35,31,5,Saturday,14,Tarde
1245,2024-07-22 18:00:00,2024,7,July,3,30,22,0,Monday,18,Noche
1246,2024-09-15 14:00:00,2024,9,September,3,37,15,6,Sunday,14,Tarde
1247,2024-05-10 12:00:00,2024,5,May,2,19,10,4,Friday,12,Mañana
1248,2024-12-02 07:00:00,2024,12,December,4,49,2,0,Monday,7,Mañana
1249,2024-12-23 10:00:00,2024,12,December,4,52,23,0,Monday,10,Mañana
1250,2024-08-13 09:00:00,2024,8,August,3,33,13,1,Tuesday,9,Mañana
1251,2024-06-13 11:00:00,2024,6,June,2,24,13,3,Thursday,11,Mañana
1252,2024-10-12 18:00:00,2024,10,October,4,41,12,5,Saturday,18,Noche
1253,2024-09-19 07:00:00,2024,9,September,3,38,19,3,Thursday,7,Mañana
1254,2024-04-29 13:00:00,2024,4,April,2,18,29,0,Monday,13,Tarde
1255,2024-12-01 10:00:00,2024,12,December,4,48,1,6,Sunday,10,Mañana
1256,2024-07-21 09:00:00,2024,7,July,3,29,21,6,Sunday,9,Mañana
1257,2024-11-30 10:00:00,2024,11,November,4,48,30,5,Saturday,10,Mañana
1258,2024-07-31 14:00:00,2024,7,July,3,31,31,2,Wednesday,14,Tarde
1259,2024-07-11 10:00:00,2024,7,July,3,28,11,3,Thursday,10,Mañana
1260,2024-05-18 12:00:00,2024,5,May,2,20,18,5,Saturday,12,Mañana
1261,2024-03-25 07:00:00,2024,3,March,1,13,25,0,Monday,7,Mañana
1262,2024-06-17 16:00:00,2024,6,June,2,25,17,0,Monday,16,Tarde
1263,2024-07-23 11:00:00,2024,7,July,3,30,23,1,Tuesday,11,Mañana
1264,2024-08-26 12:00:00,2024,8,August,3,35,26,0,Monday,12,Mañana
1265,2024-03-19 13:00:00,2024,3,March,1,12,19,1,Tuesday,13,Tarde
1266,2024-04-27 09:00:00,2024,4,April,2,17,27,5,Saturday,9,Mañana
1267,2024-03-12 14:00:00,2024,3,March,1,11,12,1,Tuesday,14,Tarde
1268,2024-05-17 17:00:00,2024,5,May,2,20,17,4,Friday,17,Tarde
1269,2024-08-28 15:00:00,2024,8,August,3,35,28,2,Wednesday,15,Tarde
1270,2024-09-26 08:00:00,2024,9,September,3,39,26,3,Thursday,8,Mañana
1271,2024-11-07 17:00:00,2024,11,November,4,45,7,3,Thursday,17,Tarde
1272,2024-07-23 15:00:00,2024,7,July,3,30,23,1,Tuesday,15,Tarde
1273,2024-10-23 10:00:00,2024,10,October,4,43,23,2,Wednesday,10,Mañana
1274,2024-06-20 16:00:00,2024,6,June,2,25,20,3,Thursday,16,Tarde
1275,2024-10-03 12:00:00,2024,10,October,4,40,3,3,Thursday,12,Mañana
1276,2024-09-22 07:00:00,2024,9,September,3,38,22,6,Sunday,7,Mañana
1277,2024-04-08 11:00:00,2024,4,April,2,15,8,0,Monday,11,Mañana
1278,2024-09-13 14:00:00,2024,9,September,3,37,13,4,Friday,14,Tarde
1279,2024-12-09 13:00:00,2024,12,December,4,50,9,0,Monday,13,Tarde
1280,2024-05-10 14:00:00,2024,5,May,2,19,10,4,Friday,14,Tarde
1281,2024-03-09 08:00:00,2024,3,March,1,10,9,5,Saturday,8,Mañana
1282,2024-06-14 12:00:00,2024,6,June,2,24,14,4,Friday,12,Mañana
1283,2024-03-04 15:00:00,2024,3,March,1,10,4,0,Monday,15,Tarde
1284,2024-04-18 10:00:00,2024,4,April,2,16,18,3,Thursday,10,Mañana
1285,2024-04-10 11:00:00,2024,4,April,2,15,10,2,Wednesday,11,Mañana
1286,2024-08-05 17:00:00,2024,8,August,3,32,5,0,Monday,17,Tarde
1287,2024-07-28 16:00:00,2024,7,July,3,30,28,6,Sunday,16,Tarde
1288,2024-07-18 18:00:00,2024,7,July,3,29,18,3,Thursday,18,Noche
1289,2024-10-28 11:00:00,2024,10,October,4,44,28,0,Monday,11,Mañana
1290,2024-03-08 17:00:00,2024,3,March,1,10,8,4,Friday,17,Tarde
1291,2024-10-24 18:00:00,2024,10,October,4,43,24,3,Thursday,18,Noche
1292,2024-03-02 14:00:00,2024,3,March,1,9,2,5,Saturday,14,Tarde
1293,2024-10-29 08:00:00,2024,10,October,4,44,29,1,Tuesday,8,Mañana
1294,2024-12-06 08:00:00,2024,12,December,4,49,6,4,Friday,8,Mañana
1295,2024-03-10 12:00:00,2024,3,March,1,10,10,6,Sunday,12,Mañana
1296,2024-12-15 16:00:00,2024,12,December,4,50,15,6,Sunday,16,Tarde
1297,2024-03-09 15:00:00,2024,3,March,1,10,9,5,Saturday,15,Tarde
1298,2024-03-19 17:00:00,2024,3,March,1,12,19,1,Tuesday,17,Tarde
1299,2024-06-24 14:00:00,2024,6,June,2,26,24,0,Monday,14,Tarde
1300,2024-12-09 14:00:00,2024,12,December,4,50,9,0,Monday,14,Tarde
1301,2024-12-21 11:00:00,2024,12,December,4,51,21,5,Saturday,11,Mañana
1302,2024-11-18 17:00:00,2024,11,November,4,47,18,0,Monday,17,Tarde
1303,2024-04-16 17:00:00,2024,4,April,2,16,16,1,Tuesday,17,Tarde
1304,2024-09-09 11:00:00,2024,9,September,3,37,9,0,Monday,11,Mañana
1305,2024-07-31 14:00:00,2024,7,July,3,31,31,2,Wednesday,14,Tarde
1306,2024-10-30 16:00:00,2024,10,October,4,44,30,2,Wednesday,16,Tarde
1307,2024-05-24 08:00:00,2024,5,May,2,21,24,4,Friday,8,Mañana
1308,2024-05-30 07:00:00,2024,5,May,2,22,30,3,Thursday,7,Mañana
1309,2024-12-02 09:00:00,2024,12,December,4,49,2,0,Monday,9,Mañana
1310,2024-07-17 15:00:00,2024,7,July,3,29,17,2,Wednesday,15,Tarde
1311,2024-12-06 12:00:00,2024,12,December,4,49,6,4,Friday,12,Mañana
1312,2024-04-08 10:00:00,2024,4,April,2,15,8,0,Monday,10,Mañana
1313,2024-04-17 07:00:00,2024,4,April,2,16,17,2,Wednesday,7,Mañana
1314,2024-03-04 11:00:00,2024,3,March,1,10,4,0,Monday,11,Mañana
1315,2024-08-09 09:00:00,2024,8,August,3,32,9,4,Friday,9,Mañana
1316,2024-03-14 18:00:00,2024,3,March,1,11,14,3,Thursday,18,Noche
1317,2024-09-10 18:00:00,2024,9,September,3,37,10,1,Tuesday,18,Noche
1318,2024-06-07 08:00:00,2024,6,June,2,23,7,4,Friday,8,Mañana
1319,2024-12-06 17:00:00,2024,12,December,4,49,6,4,Friday,17,Tarde
1320,2024-06-06 08:00:00,2024,6,June,2,23,6,3,Thursday,8,Mañana
1321,2024-06-06 18:00:00,2024,6,June,2,23,6,3,Thursday,18,Noche
1322,2024-04-15 16:00:00,2024,4,April,2,16,15,0,Monday,16,Tarde
1323,2024-08-29 16:00:00,2024,8,August,3,35,29,3,Thursday,16,Tarde
1324,2024-11-26 12:00:00,2024,11,November,4,48,26,1,Tuesday,12,Mañana
1325,2024-05-01 13:00:00,2024,5,May,2,18,1,2,Wednesday,13,Tarde
1326,2024-03-13 08:00:00,2024,3,March,1,11,13,2,Wednesday,8,Mañana
1327,2024-12-10 14:00:00,2024,12,December,4,50,10,1,Tuesday,14,Tarde
1328,2024-12-19 15:00:00,2024,12,December,4,51,19,3,Thursday,15,Tarde
1329,2024-05-13 07:00:00,2024,5,May,2,20,13,0,Monday,7,Mañana
1330,2024-11-21 13:00:00,2024,11,November,4,47,21,3,Thursday,13,Tarde
1331,2024-08-22 15:00:00,2024,8,August,3,34,22,3,Thursday,15,Tarde
1332,2024-03-10 17:00:00,2024,3,March,1,10,10,6,Sunday,17,Tarde
1333,2024-07-10 11:00:00,2024,7,July,3,28,10,2,Wednesday,11,Mañana
1334,2024-07-27 16:00:00,2024,7,July,3,30,27,5,Saturday,16,Tarde
1335,2024-09-04 09:00:00,2024,9,September,3,36,4,2,Wednesday,9,Mañana
1336,2024-12-08 10:00:00,2024,12,December,4,49,8,6,Sunday,10,Mañana
1337,2024-07-29 18:00:00,2024,7,July,3,31,29,0,Monday,18,Noche
1338,2024-12-12 16:00:00,2024,12,December,4,50,12,3,Thursday,16,Tarde
1339,2024-04-11 15:00:00,2024,4,April,2,15,11,3,Thursday,15,Tarde
1340,2024-12-11 13:00:00,2024,12,December,4,50,11,2,Wednesday,13,Tarde
1341,2024-12-17 11:00:00,2024,12,December,4,51,17,1,Tuesday,11,Mañana
1342,2024-09-16 08:00:00,2024,9,September,3,38,16,0,Monday,8,Mañana
1343,2024-11-02 07:00:00,2024,11,November,4,44,2,5,Saturday,7,Mañana
1344,2024-04-23 08:00:00,2024,4,April,2,17,23,1,Tuesday,8,Mañana
1345,2024-07-09 14:00:00,2024,7,July,3,28,9,1,Tuesday,14,Tarde
1346,2024-09-17 18:00:00,2024,9,September,3,38,17,1,Tuesday,18,Noche
1347,2024-09-02 07:00:00,2024,9,September,3,36,2,0,Monday,7,Mañana
1348,2024-12-24 14:00:00,2024,12,December,4,52,24,1,Tuesday,14,Tarde
1349,2024-07-25 09:00:00,2024,7,July,3,30,25,3,Thursday,9,Mañana
1350,2024-05-05 08:00:00,2024,5,May,2,18,5,6,Sunday,8,Mañana
1351,2024-06-06 10:00:00,2024,6,June,2,23,6,3,Thursday,10,Mañana
1352,2024-06-04 11:00:00,2024,6,June,2,23,4,1,Tuesday,11,Mañana
1353,2024-10-18 08:00:00,2024,10,October,4,42,18,4,Friday,8,Mañana
1354,2024-12-15 12:00:00,2024,12,December,4,50,15,6,Sunday,12,Mañana
1355,2024-09-30 10:00:00,2024,9,September,3,40,30,0,Monday,10,Mañana
1356,2024-11-17 10:00:00,2024,11,November,4,46,17,6,Sunday,10,Mañana
